Id_Anuncio_ShopCar,Modelo,Cor,Combustivel,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca,Data_Extracao_Dados
1184419,Astra Hatch GLS 2.0 4p.,Vermelha,Gasolina,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/astra-hatch-gls-2-0-4p/95-95/1184419,Oldary Janio,Campo Grande - MS,1995.0,1995.0,,Campo Grande , MS,,gm-chevrolet,17/06/2022
1191728,Fiesta Hatch 1.6 4p.,Branca,Flex,,,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-1-6-4p/12-13/1191728,Jo�o Vitor Tavares ,Nova Andradina - MS,2012.0,2013.0,,Nova Andradina , MS,,ford,17/06/2022
1187201,Fiesta Hatch 1.6 4p.,Branca,Flex,,,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-1-6-4p/13-13/1187201,Mariana Rodrigues Alves,Campo Grande - MS,2013.0,2013.0,,Campo Grande , MS,,ford,17/06/2022
1191527,Polo Sedan 1.6,Prata,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/polo-sedan-1-6/10-11/1191527,Willian Silva de Freitas,Campo Grande - MS,2010.0,2011.0,,Campo Grande , MS,,vw-volkswagen,17/06/2022
1190740,Uno Way 1.0 4p.,Cinza,Flex,,,https://www.shopcar.com.br/veiculos/fiat/uno-way-1-0-4p/11-12/1190740,Autom�bile Multimarcas,"Av. Ricardo Brand�o, 646 - Itanhang� Park - Campo Grande / MS",2011.0,2012.0, MS,"Av. Ricardo Brand�o, 646 ", Itanhang� Park , Campo Grande ,fiat,17/06/2022
1185114,EcoSport XLT Freestyle 1.6,Prata,Flex,,,https://www.shopcar.com.br/veiculos/ford/ecosport-xlt-freestyle-1-6/08-08/1185114,Seicar Ve�culos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",2008.0,2008.0, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,ford,17/06/2022
1182296,Astra Hatch Advantage 2.0 4p.,Prata,Flex,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/astra-hatch-advantage-2-0-4p/10-11/1182296,Pelegrinelli Ve�culos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2010.0,2011.0, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,gm-chevrolet,17/06/2022
1176825,Blazer Advantage 2.4,Branca,Flex,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/blazer-advantage-2-4/09-09/1176825,Vimar Autocar,"Rua Antonio Alves Arantes, 146 - Ch�cara Cachoeira - Campo Grande / MS",2009.0,2009.0, MS,"Rua Antonio Alves Arantes, 146 ", Ch�cara Cachoeira , Campo Grande ,gm-chevrolet,17/06/2022
1173804,Gol Power 1.6 4p.,Prata,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-power-1-6-4p/10-11/1173804,Domenico Motors,"Av. Rodolfo Jos� Pinho, 539 - Jardim S�o Bento - Campo Grande / MS",2010.0,2011.0, MS,"Av. Rodolfo Jos� Pinho, 539 ", Jardim S�o Bento , Campo Grande ,vw-volkswagen,17/06/2022

1186860,C3 Hatch Exclusive Solaris 1.6 16v A/T,Prata,Flex,,,https://www.shopcar.com.br/veiculos/citro-n/c3-hatch-exclusive-solaris-1-6-16v/10-11/1186860,Monyze Gabrielle de OLiveira,Campo Grande - MS,2010.0,2011.0,,Campo Grande , MS,,citro-n,17/06/2022
1185801,Fox Trendline 1.0 4p.,Preta,Flex,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/fox-trendline-1-0-4p/08-09/1185801,Jefferson de Morais Cardoso,Campo Grande - MS,2008.0,2009.0,,Campo Grande , MS,,vw-volkswagen,17/06/2022
1190019,Corsa Sedan Classic LS 1.0,Prata,Flex,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/corsa-sedan-classic-ls-1-0/10-11/1190019,Bandi Car Ve�culos,"Av. Bandeirantes, 1878 - Taquarussu - Campo Grande / MS",2010.0,2011.0, MS,"Av. Bandeirantes, 1878 ", Taquarussu , Campo Grande ,gm-chevrolet,17/06/2022
1184975,Celta Spirit 1.0 4p.,Branca,Flex,,,https://www.shopcar.com.br/veiculos/gm-chevrolet/celta-spirit-1-0-4p/10-11/1184975,Bandi Car Ve�culos,"Av. Bandeirantes, 1878 - Taquarussu - Campo Grande / MS",2010.0,2011.0, MS,"Av. Bandeirantes, 1878 ", Taquarussu , Campo Grande ,gm-chevrolet,17/06/2022
1160596,Palio ELX 1.0 4p.,Prata,Flex,,,https://www.shopcar.com.br/veiculos/fiat/palio-elx-1-0-4p/09-10/1160596,Alternativa Ve�culos,"Av. Bandeirantes, 1663 - Taquarussu - Campo Grande / MS",2009.0,2010.0, MS,"Av. Bandeirantes, 1663 ", Taquarussu , Campo Grande ,fiat,17/06/2022
1189890,Fusca 1300 L,Branca,Gasolina,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/fusca-1300-l/68-68/1189890,Premium Motors,"Rua Jo�o Pedro de Souza,73 - Jardim Monte L�bano - Campo Grande / MS",1968.0,1968.0, MS,"Rua Jo�o Pedro de Souza,73 ", Jardim Monte L�bano , Campo Grande ,vw-volkswagen,17/06/2022
